Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0,0,0,8,710,0,0.025,45.4895,0.8,May,1,1,6,4,Returning_Visitor,FALSE,TRUE
5,57.33333333,3,167.8,222,6942.783547,0.002212389,0.015536555,2.780937777,0,Dec,2,2,3,2,Returning_Visitor,FALSE,FALSE
5,71.66666667,1,4,59,1702.369048,0.00078125,0.009867424,6.560625,0,May,2,2,6,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,728.8,0,0,58.9241766,0,Aug,4,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,4,213.5,0,0.1,0,0,Dec,2,10,9,1,Returning_Visitor,FALSE,FALSE
1,5,0,0,13,545.5714286,0.013333333,0.020784314,26.12015415,0,Mar,2,2,3,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,22,1076.65,0.023809524,0.036507937,10.7869918,0,Aug,2,2,2,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,16,829.0833333,0,0.0125,41.67536194,0,Nov,2,4,1,3,New_Visitor,FALSE,TRUE
0,0,0,0,25,952.6777778,0,0.023541667,23.57537117,0,Nov,2,2,3,11,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,2,2,Returning_Visitor,FALSE,FALSE
14,524.95,2,248.3333333,133,5948.998311,0.005957447,0.008289956,0,0,Dec,1,1,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,41,898.15,0,0.011282051,19.51010101,0,Dec,2,5,3,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,15,378.5,0.004444444,0.037777778,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,432,0,0.014285714,270.7846931,0,Nov,2,4,1,8,New_Visitor,FALSE,TRUE
7,41.375,0,0,67,3014.290476,0.001917808,0.00781583,4.18760274,0.8,May,3,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,1004.5,0,0.05,27.77725875,0,Dec,1,1,4,1,Returning_Visitor,FALSE,TRUE
4,76.4,0,0,2,49.4,0,0.033333333,16.77416803,0,Oct,2,2,6,2,Returning_Visitor,FALSE,TRUE
6,109.6666667,0,0,7,86.16666667,0.006666667,0.051111111,0,0,Dec,2,5,7,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,19,273.7083333,0.021052632,0.035087719,0,0,Nov,3,2,4,11,Returning_Visitor,TRUE,TRUE
0,0,0,0,21,607.5892857,0.028571429,0.051322751,0,0,Dec,3,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,1,0,1,102,0,0.1,0,0.4,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
3,36,1,395,12,343.5833333,0,0.014285714,0,0,Mar,2,2,1,2,New_Visitor,FALSE,FALSE
1,49.5,0,0,14,207.5416667,0,0.015384615,0,0,Dec,2,4,1,2,New_Visitor,FALSE,FALSE
4,39.8,0,0,9,132.4,0,0.006666667,0,0,Aug,2,2,1,5,New_Visitor,FALSE,TRUE
16,244.2666667,1,0,101,4484.669445,0.008408408,0.024055759,3.50497054,0,Dec,3,2,2,10,Returning_Visitor,FALSE,FALSE
9,201.3666667,1,204,116,2764.290278,0.000655738,0.005854801,42.7752197,0,Nov,3,2,2,2,Returning_Visitor,FALSE,TRUE
6,513.8333333,0,0,33,2690.333333,0,0.01754386,30.21878011,0,Nov,2,4,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,9,268.5,0.055555556,0.1,0,0.8,May,2,2,1,6,Returning_Visitor,FALSE,FALSE
9,357.25,3,115,45,2889.25,0,0.007,54.9759,0,May,2,2,1,4,Returning_Visitor,FALSE,TRUE
1,0,2,6,9,195.1666667,0,0.066666667,0,0,June,4,2,3,4,Returning_Visitor,FALSE,FALSE
2,35.3,0,0,2,20.1,0,0,40.27815244,0,Sep,2,2,1,6,New_Visitor,FALSE,TRUE
0,0,0,0,143,4977.850893,0.008732394,0.038977353,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,559,0.047058824,0.098039216,0,0,Nov,1,1,4,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,275,0,0.05,32.89701477,0,Oct,3,2,2,2,New_Visitor,FALSE,TRUE
7,288.5208333,0,0,12,402.3958333,0,0.002857143,0,0,Dec,1,1,8,2,New_Visitor,TRUE,FALSE
3,216.5,3,127.5,151,7700.501461,0.002597403,0.012782022,4.074920999,0,Dec,2,2,3,2,Returning_Visitor,FALSE,FALSE
2,27.46666667,3,245.8,28,524.06,0.02,0.054666667,20.42600013,0,Oct,2,2,7,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,2,0,0.2,0.2,0,0,May,2,2,6,13,Returning_Visitor,FALSE,FALSE
1,19.83333333,0,0,17,545.0833333,0,0.00625,9.836358025,0,Nov,3,2,5,2,New_Visitor,FALSE,TRUE
8,400.65,0,0,27,952.2833333,0,0.00137931,0,0,Aug,1,8,1,6,New_Visitor,FALSE,TRUE
0,0,0,0,5,883.6,0,0,125.8939091,0,Nov,2,2,4,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,5,138,0.02,0.1,0,0.8,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
1,103,0,0,20,1140.666667,0,0.005,19.18108767,0,Dec,3,2,3,2,New_Visitor,FALSE,TRUE
0,0,0,0,79,4709.992857,0,0.005574489,0,0,Nov,2,2,6,2,New_Visitor,FALSE,TRUE
0,0,0,0,21,455.0833333,0,0.010526316,14.13268846,0,Dec,4,1,1,2,New_Visitor,FALSE,TRUE
0,0,0,0,4,302,0,0.04,46.06937312,0,Dec,8,13,9,20,Other,FALSE,TRUE
8,656,1,9,39,1390.866667,0,0.009302326,63.39474419,0,May,2,5,3,2,New_Visitor,FALSE,TRUE
6,580.3333333,0,0,43,1326.107143,0.018367347,0.018160173,0,0,Nov,1,1,3,2,Returning_Visitor,FALSE,TRUE
1,58.5,1,0,11,1012.166667,0,0.041666667,62.86831138,0,Nov,2,2,1,1,Returning_Visitor,FALSE,TRUE
5,51.04166667,0,0,14,837.375,0,0.011481481,0,0,Nov,1,1,2,8,New_Visitor,FALSE,TRUE
2,87.5,0,0,29,1352.133333,0,0.025287356,34.60160214,0,Nov,3,2,6,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,14,320.25,0,0.013333333,52.17313647,0,Oct,2,2,1,3,Returning_Visitor,TRUE,TRUE
1,25.7,0,0,6,143.3,0,0.028571429,38.27331194,0,Jul,2,5,1,4,New_Visitor,FALSE,TRUE
1,6,1,7,25,591.8928571,0,0.020833333,165.6204667,0,May,1,1,8,4,Returning_Visitor,TRUE,TRUE
5,39.7,0,0,14,253.6,0,0.018333333,0,0,Sep,2,2,4,4,Returning_Visitor,FALSE,FALSE
7,161,3,775.5,19,4996.666667,0.008,0.026,14.10053333,0,Mar,2,4,8,2,Returning_Visitor,FALSE,TRUE
4,165,0,0,59,3096.375,0.007526882,0.019247312,8.126193548,0,May,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,20,821.8333333,0.05,0.076666667,0,0,Nov,3,2,4,10,Returning_Visitor,TRUE,FALSE
2,15,0,0,35,1776.083333,0,0.011428571,0,0,Dec,2,2,4,1,Returning_Visitor,FALSE,FALSE
1,40,5,279.5,62,1088.830952,0.000980392,0.007230392,11.48461765,0,Mar,3,2,1,9,Returning_Visitor,TRUE,TRUE
2,146.9,0,0,45,6707.54,0.011363636,0.019859307,4.023323663,0,Oct,2,2,8,2,Returning_Visitor,FALSE,FALSE
6,129.75,0,0,42,1173.07,0,0.005319149,18.95323404,0,Mar,2,2,3,8,New_Visitor,TRUE,TRUE
0,0,0,0,12,337,0,0.006666667,19.37005896,0,Dec,2,5,4,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,17,315.0833333,0,0.014705882,0,0,Dec,2,2,3,1,Returning_Visitor,FALSE,TRUE
3,80,0,0,32,931.5,0.008823529,0.023529412,51.11722549,0,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
3,22,0,0,152,4251.74125,0.003947368,0.009780702,0,0,Nov,2,2,1,10,Returning_Visitor,FALSE,TRUE
0,0,0,0,14,1049.05,0,0.016666667,0,0,Nov,3,2,1,20,Returning_Visitor,FALSE,FALSE
0,0,2,63.5,14,376,0.0375,0.040625,0,0,Nov,2,2,2,11,Returning_Visitor,TRUE,TRUE
0,0,0,0,3,139,0,0.066666667,127.3080148,0,Dec,2,10,1,2,Returning_Visitor,FALSE,TRUE
0,0,2,131,36,868.4166667,0,0.001081081,33.84778378,0,May,3,2,7,2,New_Visitor,TRUE,TRUE
5,172.2,0,0,23,792.7222222,0,0.010714286,261.4912857,0,Mar,2,2,1,8,New_Visitor,FALSE,TRUE
0,0,0,0,16,316,0.025,0.0375,0,0,Nov,1,8,9,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,11,0,0.1,0,0,Dec,2,2,2,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,June,1,8,1,1,Returning_Visitor,FALSE,FALSE
3,52.75,0,0,69,909.1548701,0.002857143,0.012225275,8.086657063,0,Dec,2,2,1,7,Returning_Visitor,FALSE,FALSE
5,92.5625,0,0,2,99.5,0,0.022222222,0,0,Nov,2,2,1,8,New_Visitor,TRUE,TRUE
0,0,0,0,9,1178.25,0,0.025,0,0,Nov,3,2,1,10,Returning_Visitor,FALSE,FALSE
1,27.5,0,0,114,1403.720238,0,0.000589971,255.5691579,0,Nov,4,5,2,8,Returning_Visitor,FALSE,TRUE
8,197.6666667,0,0,7,88.75,0.013333333,0.06,0,1,May,3,2,3,2,Returning_Visitor,TRUE,FALSE
8,247.0833333,0,0,163,4600.540873,0.008383234,0.021052657,5.28608849,0,Nov,2,4,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,9,464,0,0.022222222,29.31555556,0,May,2,2,1,2,Returning_Visitor,FALSE,TRUE
2,35.2,0,0,15,521.8666667,0,0.00625,0,0,June,2,2,9,2,New_Visitor,FALSE,FALSE
1,0,0,0,1,17.2,0.05,0.15,0,0,Aug,2,2,1,5,Returning_Visitor,FALSE,FALSE
2,38,0,0,3,33.33333333,0,0.030555556,0,0,Nov,2,2,8,10,Returning_Visitor,FALSE,TRUE
0,0,0,0,8,121.375,0,0.025,0,0,Dec,3,2,4,2,New_Visitor,FALSE,FALSE
3,133.8666667,0,0,7,128,0,0.026666667,0,0,Oct,1,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,22,355.6666667,0.047619048,0.051428571,25.194,0.8,May,2,2,3,4,Returning_Visitor,FALSE,TRUE
1,51,2,176,37,1420.733333,0,0.012612613,102.3538378,0,May,2,5,7,4,Returning_Visitor,TRUE,TRUE
1,10,0,0,12,220.2666667,0,0.02,60.622383,0,Nov,1,1,1,8,New_Visitor,TRUE,TRUE
1,29.5,0,0,26,1659.866667,0.008,0.016,21.81920724,0,Nov,2,5,2,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,211.6333333,0,0,28.80119616,0,Aug,1,1,1,5,New_Visitor,FALSE,TRUE
0,0,0,0,63,5220.083333,0,0.003329865,51.46331148,0,Mar,2,5,3,1,Returning_Visitor,TRUE,TRUE
4,15,0,0,10,197.2,0,0.016666667,38.99,0,Mar,1,1,1,3,Returning_Visitor,TRUE,TRUE
2,31,0,0,88,5321.441032,0.016853933,0.019314057,25.74700712,0,Nov,3,2,1,2,Returning_Visitor,FALSE,TRUE
1,8,0,0,29,826.85,0.007142857,0.029591837,10.98707143,0,May,1,1,3,4,Returning_Visitor,FALSE,TRUE
3,91.5,0,0,36,1266.5,0.038888889,0.052777778,0,0.4,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,1,5,27,1095.658333,0.017857143,0.01547619,60.73155753,0,Nov,1,1,1,10,Returning_Visitor,TRUE,TRUE
0,0,0,0,41,4006.352857,0.009756098,0.014634146,48.99526482,0,Aug,2,2,7,2,Returning_Visitor,FALSE,TRUE
4,58,0,0,31,806.5,0,0.009375,9.7455,0,May,2,4,1,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,6,168,0,0.011111111,0,0,Nov,1,1,1,2,New_Visitor,TRUE,FALSE
10,392,2,193.1666667,106,3711.605357,0.001754386,0.012573099,0.850509525,0,Nov,2,2,1,1,Returning_Visitor,FALSE,TRUE
4,63.33333333,0,0,13,556.6666667,0,0.001666667,27.3063666,0,Mar,1,1,1,2,Returning_Visitor,FALSE,TRUE
1,32.33333333,1,56,62,2414.9,0,0.002222222,30.4615873,0,May,2,2,9,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,5,186.5,0,0.04,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
1,14.2,0,0,22,839.568189,0,0.000952381,60.58437066,0,Nov,3,2,3,2,New_Visitor,TRUE,TRUE
1,21.2,0,0,0,0,0.05,0.1,0,0,Oct,1,1,1,5,Returning_Visitor,FALSE,FALSE
2,27.25,0,0,1,31.5,0.05,0.066666667,0,0,Dec,3,2,2,3,Returning_Visitor,FALSE,TRUE
1,41.4,0,0,30,558.6111111,0.009090909,0.046464646,0,0,Sep,2,10,2,1,Returning_Visitor,FALSE,TRUE
3,99.75,0,0,89,2520.056936,0.002173913,0.012934783,40.51760545,0,Nov,2,2,1,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,5,2,3,Returning_Visitor,FALSE,FALSE
7,164.5833333,1,28.5,115,3427.665476,0,0.016290123,4.970219813,0,Nov,2,2,4,10,Returning_Visitor,FALSE,TRUE
4,100.0666667,0,0,30,310.3355556,0,0.000480769,28.52395644,0,Jul,2,2,5,2,Returning_Visitor,TRUE,TRUE
4,45.4,0,0,14,339,0,0.010526316,0,0,Jul,2,2,1,5,New_Visitor,FALSE,FALSE
1,8.1,0,0,16,2227.8,0,0.021428571,0,0,Sep,2,2,1,5,New_Visitor,FALSE,TRUE
0,0,0,0,11,660.8,0,0,33.83646892,0,June,2,2,6,1,New_Visitor,FALSE,TRUE
5,143.8333333,1,55,19,1762.5,0,0.013461538,31.54642738,0,Mar,3,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,17,639.7566667,0,0.011764706,63.45892077,0,Oct,2,2,3,4,New_Visitor,FALSE,TRUE
0,0,0,0,15,147.5833333,0.014285714,0.028571429,0,0,Nov,3,2,7,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,136.5,0,0.033333333,0,0,Mar,3,3,1,2,Returning_Visitor,FALSE,FALSE
4,66.76,0,0,10,267.9,0,0.002777778,0,0,Aug,2,2,7,2,New_Visitor,FALSE,FALSE
0,0,1,14.75,30,2445.066667,0.033333333,0.026888889,0,0,Dec,3,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,1,41,21,459.6666667,0,0.00952381,18.27428571,0,May,2,2,1,4,Returning_Visitor,FALSE,TRUE
6,93.3,0,0,70,2678.055238,0,0.005868545,0,0,Jul,2,2,1,2,Returning_Visitor,TRUE,FALSE
2,18,0,0,15,756.3333333,0.0125,0.0625,29.24325,0,Mar,2,10,3,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,10,165,0.03,0.046666667,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE,TRUE
8,116.9607143,4,225.3666667,42,539.227381,0.015510204,0.011281179,0,0,Jul,1,1,1,4,Returning_Visitor,FALSE,TRUE
6,183.25,2,80.5,60,1883.444231,0,0.020858475,0,0,Nov,3,12,1,6,Returning_Visitor,TRUE,TRUE
8,674,0,0,18,1090.533333,0.008695652,0.026086957,69.2786087,0,May,2,2,1,4,Returning_Visitor,FALSE,TRUE
7,64.14285714,1,0,20,1409.809524,0.008695652,0.035507246,0,0,Mar,3,2,3,2,Returning_Visitor,FALSE,FALSE
10,141.6333333,0,0,13,386.3,0,0.023529412,0,0,Sep,2,2,1,3,Returning_Visitor,FALSE,FALSE
7,113.75,1,28.5,15,1047,0.010526316,0.019298246,0,0,Dec,1,1,3,2,New_Visitor,FALSE,TRUE
0,0,0,0,2,0,0.2,0.2,0,0,Mar,2,4,1,1,Returning_Visitor,FALSE,FALSE
0,0,2,39.66666667,89,3509.130952,0.005617978,0.015248796,42.8662809,0,May,2,4,3,6,Returning_Visitor,TRUE,FALSE
7,253.1,0,0,40,1591.888095,0,0.012186396,48.66217061,0,Dec,2,2,3,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,5,25,0.12,0.16,0,0.6,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
11,298.0820225,4,138.5,397,11940.0165,0.006959671,0.009804129,9.221243019,0,Nov,1,1,3,3,Returning_Visitor,TRUE,TRUE
1,5,0,0,13,545.5714286,0.013333333,0.020784314,26.12015415,0,Mar,2,2,3,2,Returning_Visitor,TRUE,TRUE
2,26.17857143,6,665.5,14,484.8452381,0.000606061,0.043661654,0,0,Nov,3,2,3,10,Returning_Visitor,TRUE,FALSE
6,94.1,0,0,92,4212.141886,0.008333333,0.021875,6.664927724,0,Nov,1,1,1,2,Returning_Visitor,TRUE,TRUE
0,0,2,26.5,149,6001.171475,0.004,0.022010916,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
1,6.333333333,0,0,36,1378.166667,0.005555556,0.026587302,0,0,Nov,2,2,1,13,Returning_Visitor,TRUE,FALSE
11,225.22,2,106.8,68,1607.173333,0.011392405,0.033333333,0,0,Sep,2,2,1,3,Returning_Visitor,FALSE,TRUE
9,219.9333333,0,0,56,1371.415714,0.002539683,0.011752445,0,0,Oct,3,2,1,5,Returning_Visitor,TRUE,FALSE
7,111,2,5,131,5396.264881,0.003928571,0.013640873,7.513426372,0,Nov,2,1,1,2,Returning_Visitor,FALSE,TRUE
5,446.25,0,0,18,815.25,0,0.0025,0,0,Dec,8,13,9,20,Other,FALSE,FALSE
9,367,0,0,85,2387.990657,0,0.016080586,3.926014129,0,May,3,2,6,4,Returning_Visitor,TRUE,TRUE
0,0,0,0,2,0,0.2,0.2,0,0.6,May,3,2,6,13,Returning_Visitor,FALSE,FALSE
2,67.5,0,0,11,294,0,0.009090909,0,0,Dec,1,1,3,8,Returning_Visitor,TRUE,FALSE
8,183,4,571.5,14,333.6,0,0.01,15.43344,0,Mar,1,1,1,2,Returning_Visitor,TRUE,TRUE
8,106.8333333,1,96,16,373.4583333,0,0.028333333,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,37,607.4666667,0,0.002777778,39.97777778,0,May,1,1,1,2,Returning_Visitor,TRUE,TRUE
4,77.66666667,0,0,8,159.75,0.016666667,0.038888889,0,0,Nov,3,2,3,2,Returning_Visitor,FALSE,TRUE
5,40.13636364,0,0,35,840.9952922,0.005263158,0.012593985,64.72238907,0,Nov,2,2,1,1,Returning_Visitor,FALSE,TRUE
8,217,2,281.5,5,236.1666667,0,0.014285714,0,0,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
15,370.275,12,689.8333333,96,2964.590278,0.002608696,0.010732401,3.358133333,0,May,1,1,3,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,10,640.875,0,0.011111111,18.85445822,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
18,255.7166667,0,0,184,7706.546429,0.002083333,0.013793271,6.738395238,0,May,2,2,9,6,Returning_Visitor,FALSE,FALSE
2,298.2,0,0,48,1850.116667,0.004081633,0.004421769,7.56292207,0,Nov,1,1,2,2,Returning_Visitor,TRUE,TRUE
6,413.4996124,0,0,83,6072.032391,0.007058824,0.024023709,1.240071108,0,Nov,3,2,8,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,7,148.1666667,0,0.057142857,0,0.4,May,1,1,1,20,Returning_Visitor,FALSE,FALSE
1,174,0,0,9,272,0.013333333,0.073333333,0,0,May,1,1,3,4,Returning_Visitor,FALSE,FALSE
3,74,2,26,53,893.5111111,0.003571429,0.005357143,44.61199852,0,Mar,1,1,4,9,Returning_Visitor,TRUE,TRUE
7,84.83333333,0,0,57,1897.6875,0.009090909,0.017857143,0,0,Nov,1,2,3,3,Returning_Visitor,FALSE,TRUE
3,33,0,0,2,26,0.013333333,0.07,0,1,May,1,1,3,4,Returning_Visitor,TRUE,FALSE
12,198.7727273,4,11,76,4514.739394,0.010978836,0.024656643,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,8,96,0.025,0.05,0,0,Nov,2,4,9,20,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,40.4,0,0.066666667,0,0,June,2,2,1,4,Returning_Visitor,TRUE,FALSE
4,28.5,0,0,20,500.5,0,0.029824561,0,0,Nov,4,1,2,1,Returning_Visitor,TRUE,FALSE
8,456.9,0,0,35,1113.783333,0,0.012017544,12.1225775,0,Oct,2,5,2,2,Returning_Visitor,FALSE,TRUE
2,101.5,0,0,16,692.6666667,0,0.0125,146.23875,0,May,2,2,5,2,New_Visitor,FALSE,TRUE
4,69,1,0,19,580.5,0.010526316,0.049122807,22.32934737,0,May,2,2,1,3,Returning_Visitor,TRUE,TRUE
0,0,0,0,8,228,0,0.028571429,0,0,Mar,4,1,3,2,Returning_Visitor,FALSE,FALSE
2,48.1875,4,121.5,51,1792.814481,0.003571429,0.01186886,60.07483189,0,Nov,3,2,1,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,8,100,0.075,0.125,0,1,May,2,5,1,11,Returning_Visitor,TRUE,FALSE
3,114.125,1,13,64,1602.94026,0.013432836,0.028731343,29.88386066,0,Nov,3,2,1,3,Returning_Visitor,TRUE,FALSE
3,96,0,0,6,384,0,0.025,0,0,Mar,3,2,1,2,New_Visitor,FALSE,FALSE
3,40.25,3,9,26,683.0292208,0.006451613,0.032319508,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
7,191.2,4,654.3333333,31,1204.600433,0.000854701,0.013342491,11.92009615,0,Mar,2,2,7,2,Returning_Visitor,FALSE,TRUE
4,114.3333333,0,0,55,1247.357143,0.001886792,0.010691824,0,0,May,3,2,3,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,13,893.2166667,0,0.008333333,23.988,0,May,2,2,6,2,New_Visitor,TRUE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
2,683,0,0,16,1215.766667,0,0.005882353,30.57647059,0,May,2,2,1,4,New_Visitor,FALSE,TRUE
1,3,0,0,161,3763.447588,0.001666667,0.012346041,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
4,62.5,0,0,53,1840.369156,0.007407407,0.023148148,46.77831787,0,Dec,1,1,2,2,Returning_Visitor,FALSE,TRUE
3,33.2,0,0,10,278.4333333,0.007142857,0.026190476,32.70034468,0,Jul,2,2,6,1,Returning_Visitor,FALSE,TRUE
6,100.1,0,0,4,60.4,0,0.022222222,0,0,Sep,2,4,7,2,New_Visitor,FALSE,TRUE
1,8.1,0,0,16,2227.8,0,0.021428571,0,0,Sep,2,2,1,5,New_Visitor,FALSE,TRUE
1,22.2,0,0,9,348.54,0,0.005194805,16.1722885,0,Nov,2,2,3,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,22,348.4333333,0.028571429,0.041269841,0,0,Nov,1,8,6,11,Returning_Visitor,FALSE,TRUE
3,130.35,1,21.2,8,314.85,0,0.018181818,0,0,June,2,2,5,2,New_Visitor,FALSE,TRUE
1,46.4,0,0,2,689.1,0,0.016666667,0,0,Aug,1,1,1,5,New_Visitor,FALSE,TRUE
3,173.9444444,0,0,14,890.5277778,0,0.028571429,52.74177636,0,Dec,4,5,5,10,Returning_Visitor,FALSE,TRUE
0,0,0,0,6,102.2,0,0,40.27815244,0,Oct,2,2,2,20,Returning_Visitor,FALSE,TRUE
0,0,0,0,57,2163.96,0.039285714,0.061313776,0,0,Jul,3,2,6,3,Returning_Visitor,FALSE,FALSE
5,175.9166667,0,0,12,276.25,0.013333333,0.046666667,0,0,Dec,3,2,1,3,Returning_Visitor,FALSE,TRUE
11,102.1666667,1,20,25,1222.625,0,0.035,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
13,210.427451,9,435.45,154,6515.45431,0.00867052,0.017328726,2.982410939,0,Nov,3,2,1,2,Returning_Visitor,FALSE,TRUE
4,100.3,0,0,66,2868.133333,0.011428571,0.01725974,9.162351243,0,Mar,3,2,1,1,Returning_Visitor,FALSE,TRUE
6,112.5,0,0,86,2041.23355,0.000387597,0.00786268,5.911452178,0,Nov,2,4,1,2,Returning_Visitor,FALSE,TRUE
2,75,0,0,14,851,0,0.014285714,22.88908649,0,Mar,1,1,1,2,New_Visitor,TRUE,TRUE
2,256,0,0,14,574.5,0,0.014285714,0,0,May,3,3,8,11,New_Visitor,FALSE,FALSE
8,974,0,0,32,1003.416667,0.005263158,0.010526316,16.61144026,0,Dec,2,10,7,2,New_Visitor,TRUE,TRUE
3,59.79,0,0,39,752.56,0,0.000696864,0,0,Nov,2,4,1,2,New_Visitor,FALSE,FALSE
1,22.2,0,0,5,136.1,0.066666667,0.066666667,0,0,Oct,1,1,1,20,Returning_Visitor,FALSE,TRUE
0,0,0,0,23,480.9166667,0.017391304,0.032608696,0,0,Dec,4,2,1,2,Returning_Visitor,FALSE,FALSE
11,631.4166667,5,1037.15,501,21672.24425,0.003964723,0.014292461,9.131386805,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
9,199.3856838,0,0,38,1342.434295,0,0.022542075,22.02071582,0,Nov,2,2,2,2,Returning_Visitor,TRUE,TRUE
3,83,4,220.25,106,2974.734799,0.005165165,0.02044187,19.03391341,0,Nov,2,2,7,2,Returning_Visitor,FALSE,TRUE
7,187.8333333,0,0,36,1775.516667,0,0.0089599,4.745736842,0,Mar,1,1,1,10,Returning_Visitor,FALSE,TRUE
5,134.75,3,16,165,6323.853465,0.010654414,0.02804138,3.512852934,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
2,37,0,0,23,813,0.016666667,0.05,0,0,May,2,2,7,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,22,892,0,0.00952381,10.51809524,0,May,2,2,7,4,Returning_Visitor,TRUE,TRUE
2,28,0,0,51,2587.766667,0,0.007434641,21.47448516,0,Nov,4,2,3,10,Returning_Visitor,FALSE,TRUE
4,356.5,0,0,15,1992.916667,0,0.014285714,17.85338057,0,Dec,2,4,1,1,Returning_Visitor,FALSE,TRUE
1,0,0,0,106,4568.338675,0.003647799,0.013529215,0,0,Nov,1,1,2,10,Returning_Visitor,FALSE,TRUE
4,103.6,1,27.2,26,2609,0,0.002380952,47.12454606,0,Nov,2,6,1,2,Returning_Visitor,TRUE,TRUE
4,173.25,0,0,16,2041.083333,0.04,0.055,0,0,May,3,2,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,2214.666667,0,0.003921569,92.9041786,0,Oct,2,2,1,2,New_Visitor,FALSE,TRUE
8,636,0,0,52,3374.016667,0,0.003703704,108.0893873,0,Nov,2,2,3,13,Returning_Visitor,FALSE,TRUE
1,0,0,0,50,1009.430952,0.006,0.017238095,4.803305732,0,Nov,1,1,1,10,Returning_Visitor,TRUE,TRUE
1,29.2,0,0,7,75.6,0,0.025,0,0,Aug,1,1,4,2,New_Visitor,TRUE,FALSE
5,59.52777778,3,124.25,156,5189.960659,0.001234568,0.008928986,20.50963783,0,Nov,2,2,7,1,Returning_Visitor,FALSE,TRUE
1,9,0,0,111,2451.869048,0,0.015775776,2.797414715,0.4,May,2,2,8,3,Returning_Visitor,FALSE,TRUE
5,724.5,0,0,23,867.3333333,0,0.000826446,59.988,0,May,1,1,1,2,Returning_Visitor,FALSE,TRUE
